unit,indic,geo,TIME_PERIOD,OBS_VALUE
HICP2015,CP-HI00,SI,2000-06,61.62
HICP2015,CP-HI00,SI,2000-07,62.13
HICP2015,CP-HI00,SI,2000-08,62.31
HICP2015,CP-HI00,SI,2000-09,63.18
HICP2015,CP-HI00,SI,2000-10,63.55
HICP2015,CP-HI00,SI,2000-11,64.28
HICP2015,CP-HI00,SI,2000-12,64.33
HICP2015,CP-HI00,SI,2001-01,64.56
HICP2015,CP-HI00,SI,2001-02,65.36
HICP2015,CP-HI00,SI,2001-03,66.09
HICP2015,CP-HI00,SI,2001-04,66.53
HICP2015,CP-HI00,SI,2001-05,67.31
HICP2015,CP-HI00,SI,2001-06,67.64
HICP2015,CP-HI00,SI,2001-07,67.79
HICP2015,CP-HI00,SI,2001-08,67.81
HICP2015,CP-HI00,SI,2001-09,68.4
HICP2015,CP-HI00,SI,2001-10,68.68
HICP2015,CP-HI00,SI,2001-11,68.91
HICP2015,CP-HI00,SI,2001-12,68.87
HICP2015,CP-HI00,SI,2002-01,69.97
HICP2015,CP-HI00,SI,2002-02,70.56
HICP2015,CP-HI00,SI,2002-03,71.09
HICP2015,CP-HI00,SI,2002-04,72.15
HICP2015,CP-HI00,SI,2002-05,72.44
HICP2015,CP-HI00,SI,2002-06,72.32
HICP2015,CP-HI00,SI,2002-07,72.88
HICP2015,CP-HI00,SI,2002-08,73.01
HICP2015,CP-HI00,SI,2002-09,73.34
HICP2015,CP-HI00,SI,2002-10,73.52
HICP2015,CP-HI00,SI,2002-11,73.41
HICP2015,CP-HI00,SI,2002-12,73.79
HICP2015,CP-HI00,SI,2003-01,74.64
HICP2015,CP-HI00,SI,2003-02,75.06
HICP2015,CP-HI00,SI,2003-03,75.56
HICP2015,CP-HI00,SI,2003-04,75.99
HICP2015,CP-HI00,SI,2003-05,76.44
HICP2015,CP-HI00,SI,2003-06,76.78
HICP2015,CP-HI00,SI,2003-07,77.29
HICP2015,CP-HI00,SI,2003-08,77.1
HICP2015,CP-HI00,SI,2003-09,77.01
HICP2015,CP-HI00,SI,2003-10,77.12
HICP2015,CP-HI00,SI,2003-11,77.26
HICP2015,CP-HI00,SI,2003-12,77.28
HICP2015,CP-HI00,SI,2004-01,77.64
HICP2015,CP-HI00,SI,2004-02,77.76
HICP2015,CP-HI00,SI,2004-03,78.23
HICP2015,CP-HI00,SI,2004-04,78.71
HICP2015,CP-HI00,SI,2004-05,79.43
HICP2015,CP-HI00,SI,2004-06,79.77
HICP2015,CP-HI00,SI,2004-07,80.19
HICP2015,CP-HI00,SI,2004-08,79.96
HICP2015,CP-HI00,SI,2004-09,79.65
HICP2015,CP-HI00,SI,2004-10,79.76
HICP2015,CP-HI00,SI,2004-11,80.17
HICP2015,CP-HI00,SI,2004-12,79.83
HICP2015,CP-HI00,SI,2005-01,79.41
HICP2015,CP-HI00,SI,2005-02,79.93
HICP2015,CP-HI00,SI,2005-03,80.77
HICP2015,CP-HI00,SI,2005-04,80.81
HICP2015,CP-HI00,SI,2005-05,81.1
HICP2015,CP-HI00,SI,2005-06,81.14
HICP2015,CP-HI00,SI,2005-07,81.75
HICP2015,CP-HI00,SI,2005-08,81.36
HICP2015,CP-HI00,SI,2005-09,82.15
HICP2015,CP-HI00,SI,2005-10,82.26
HICP2015,CP-HI00,SI,2005-11,81.81
HICP2015,CP-HI00,SI,2005-12,81.73
HICP2015,CP-HI00,SI,2006-01,81.44
HICP2015,CP-HI00,SI,2006-02,81.75
HICP2015,CP-HI00,SI,2006-03,82.35
HICP2015,CP-HI00,SI,2006-04,83.08
HICP2015,CP-HI00,SI,2006-05,83.83
HICP2015,CP-HI00,SI,2006-06,83.58
HICP2015,CP-HI00,SI,2006-07,83.34
HICP2015,CP-HI00,SI,2006-08,83.92
HICP2015,CP-HI00,SI,2006-09,84.19
HICP2015,CP-HI00,SI,2006-10,83.57
HICP2015,CP-HI00,SI,2006-11,83.83
HICP2015,CP-HI00,SI,2006-12,84.17
HICP2015,CP-HI00,SI,2007-01,83.76
HICP2015,CP-HI00,SI,2007-02,83.67
HICP2015,CP-HI00,SI,2007-03,84.57
HICP2015,CP-HI00,SI,2007-04,85.51
HICP2015,CP-HI00,SI,2007-05,86.49
HICP2015,CP-HI00,SI,2007-06,86.79
HICP2015,CP-HI00,SI,2007-07,86.7
HICP2015,CP-HI00,SI,2007-08,86.83
HICP2015,CP-HI00,SI,2007-09,87.22
HICP2015,CP-HI00,SI,2007-10,87.85
HICP2015,CP-HI00,SI,2007-11,88.66
HICP2015,CP-HI00,SI,2007-12,89.0
HICP2015,CP-HI00,SI,2008-01,89.09
HICP2015,CP-HI00,SI,2008-02,88.98
HICP2015,CP-HI00,SI,2008-03,90.16
HICP2015,CP-HI00,SI,2008-04,90.82
HICP2015,CP-HI00,SI,2008-05,91.88
HICP2015,CP-HI00,SI,2008-06,92.71
HICP2015,CP-HI00,SI,2008-07,92.7
HICP2015,CP-HI00,SI,2008-08,92.06
HICP2015,CP-HI00,SI,2008-09,92.06
HICP2015,CP-HI00,SI,2008-10,92.05
HICP2015,CP-HI00,SI,2008-11,91.24
HICP2015,CP-HI00,SI,2008-12,90.57
HICP2015,CP-HI00,SI,2009-01,90.3
HICP2015,CP-HI00,SI,2009-02,90.85
HICP2015,CP-HI00,SI,2009-03,91.58
HICP2015,CP-HI00,SI,2009-04,91.79
HICP2015,CP-HI00,SI,2009-05,92.37
HICP2015,CP-HI00,SI,2009-06,92.86
HICP2015,CP-HI00,SI,2009-07,92.1
HICP2015,CP-HI00,SI,2009-08,92.16
HICP2015,CP-HI00,SI,2009-09,92.07
HICP2015,CP-HI00,SI,2009-10,92.18
HICP2015,CP-HI00,SI,2009-11,92.88
HICP2015,CP-HI00,SI,2009-12,92.48
HICP2015,CP-HI00,SI,2010-01,91.93
HICP2015,CP-HI00,SI,2010-02,92.23
HICP2015,CP-HI00,SI,2010-03,93.18
HICP2015,CP-HI00,SI,2010-04,94.21
HICP2015,CP-HI00,SI,2010-05,94.59
HICP2015,CP-HI00,SI,2010-06,94.78
HICP2015,CP-HI00,SI,2010-07,94.22
HICP2015,CP-HI00,SI,2010-08,94.35
HICP2015,CP-HI00,SI,2010-09,93.93
HICP2015,CP-HI00,SI,2010-10,94.07
HICP2015,CP-HI00,SI,2010-11,94.34
HICP2015,CP-HI00,SI,2010-12,94.48
HICP2015,CP-HI00,SI,2011-01,94.07
HICP2015,CP-HI00,SI,2011-02,94.09
HICP2015,CP-HI00,SI,2011-03,95.38
HICP2015,CP-HI00,SI,2011-04,96.08
HICP2015,CP-HI00,SI,2011-05,96.88
HICP2015,CP-HI00,SI,2011-06,96.25
HICP2015,CP-HI00,SI,2011-07,95.22
HICP2015,CP-HI00,SI,2011-08,95.48
HICP2015,CP-HI00,SI,2011-09,96.05
HICP2015,CP-HI00,SI,2011-10,96.79
HICP2015,CP-HI00,SI,2011-11,96.95
HICP2015,CP-HI00,SI,2011-12,96.46
HICP2015,CP-HI00,SI,2012-01,96.18
HICP2015,CP-HI00,SI,2012-02,96.74
HICP2015,CP-HI00,SI,2012-03,97.72
HICP2015,CP-HI00,SI,2012-04,98.88
HICP2015,CP-HI00,SI,2012-05,99.16
HICP2015,CP-HI00,SI,2012-06,98.54
HICP2015,CP-HI00,SI,2012-07,97.69
HICP2015,CP-HI00,SI,2012-08,98.47
HICP2015,CP-HI00,SI,2012-09,99.6
HICP2015,CP-HI00,SI,2012-10,99.88
HICP2015,CP-HI00,SI,2012-11,99.69
HICP2015,CP-HI00,SI,2012-12,99.45
HICP2015,CP-HI00,SI,2013-01,98.91
HICP2015,CP-HI00,SI,2013-02,99.59
HICP2015,CP-HI00,SI,2013-03,99.88
HICP2015,CP-HI00,SI,2013-04,100.45
HICP2015,CP-HI00,SI,2013-05,100.72
HICP2015,CP-HI00,SI,2013-06,100.75
HICP2015,CP-HI00,SI,2013-07,100.42
HICP2015,CP-HI00,SI,2013-08,100.71
HICP2015,CP-HI00,SI,2013-09,101.09
HICP2015,CP-HI00,SI,2013-10,101.03
HICP2015,CP-HI00,SI,2013-11,100.9
HICP2015,CP-HI00,SI,2013-12,100.36
HICP2015,CP-HI00,SI,2014-01,99.8
HICP2015,CP-HI00,SI,2014-02,99.77
HICP2015,CP-HI00,SI,2014-03,100.5
HICP2015,CP-HI00,SI,2014-04,100.97
HICP2015,CP-HI00,SI,2014-05,101.7
HICP2015,CP-HI00,SI,2014-06,101.77
HICP2015,CP-HI00,SI,2014-07,100.75
HICP2015,CP-HI00,SI,2014-08,100.69
HICP2015,CP-HI00,SI,2014-09,100.98
HICP2015,CP-HI00,SI,2014-10,101.07
HICP2015,CP-HI00,SI,2014-11,100.95
HICP2015,CP-HI00,SI,2014-12,100.27
HICP2015,CP-HI00,SI,2015-01,99.08
HICP2015,CP-HI00,SI,2015-02,99.24
HICP2015,CP-HI00,SI,2015-03,100.1
HICP2015,CP-HI00,SI,2015-04,100.2
HICP2015,CP-HI00,SI,2015-05,100.87
HICP2015,CP-HI00,SI,2015-06,100.79
HICP2015,CP-HI00,SI,2015-07,100.07
HICP2015,CP-HI00,SI,2015-08,100.08
HICP2015,CP-HI00,SI,2015-09,99.95
HICP2015,CP-HI00,SI,2015-10,99.92
HICP2015,CP-HI00,SI,2015-11,100.02
HICP2015,CP-HI00,SI,2015-12,99.67
HICP2015,CP-HI00,SI,2016-01,98.32
HICP2015,CP-HI00,SI,2016-02,98.36
HICP2015,CP-HI00,SI,2016-03,99.16
HICP2015,CP-HI00,SI,2016-04,99.5
HICP2015,CP-HI00,SI,2016-05,100.33
HICP2015,CP-HI00,SI,2016-06,100.84
HICP2015,CP-HI00,SI,2016-07,99.97
HICP2015,CP-HI00,SI,2016-08,99.9
HICP2015,CP-HI00,SI,2016-09,100.18
HICP2015,CP-HI00,SI,2016-10,100.61
HICP2015,CP-HI00,SI,2016-11,100.69
HICP2015,CP-HI00,SI,2016-12,100.29
HICP2015,CP-HI00,SI,2017-01,99.84
HICP2015,CP-HI00,SI,2017-02,100.79
HICP2015,CP-HI00,SI,2017-03,101.14
HICP2015,CP-HI00,SI,2017-04,101.18
HICP2015,CP-HI00,SI,2017-05,101.86
HICP2015,CP-HI00,SI,2017-06,101.76
HICP2015,CP-HI00,SI,2017-07,101.14
HICP2015,CP-HI00,SI,2017-08,101.27
HICP2015,CP-HI00,SI,2017-09,101.6
HICP2015,CP-HI00,SI,2017-10,101.87
HICP2015,CP-HI00,SI,2017-11,102.14
HICP2015,CP-HI00,SI,2017-12,102.21
HICP2015,CP-HI00,SI,2018-01,101.56
HICP2015,CP-HI00,SI,2018-02,102.22
HICP2015,CP-HI00,SI,2018-03,102.61
HICP2015,CP-HI00,SI,2018-04,103.07
HICP2015,CP-HI00,SI,2018-05,104.12
HICP2015,CP-HI00,SI,2018-06,104.15
HICP2015,CP-HI00,SI,2018-07,103.27
HICP2015,CP-HI00,SI,2018-08,103.29
HICP2015,CP-HI00,SI,2018-09,103.84
HICP2015,CP-HI00,SI,2018-10,104.21
HICP2015,CP-HI00,SI,2018-11,104.31
HICP2015,CP-HI00,SI,2018-12,103.68
HICP2015,CP-HI00,SI,2019-01,102.78
HICP2015,CP-HI00,SI,2019-02,103.5
HICP2015,CP-HI00,SI,2019-03,104.23
HICP2015,CP-HI00,SI,2019-04,104.93
HICP2015,CP-HI00,SI,2019-05,105.75
HICP2015,CP-HI00,SI,2019-06,106.1
HICP2015,CP-HI00,SI,2019-07,105.38
HICP2015,CP-HI00,SI,2019-08,105.79
HICP2015,CP-HI00,SI,2019-09,105.64
HICP2015,CP-HI00,SI,2019-10,105.74
HICP2015,CP-HI00,SI,2019-11,105.77
HICP2015,CP-HI00,SI,2019-12,105.71
HICP2015,CP-HI00,SI,2020-01,105.15
HICP2015,CP-HI00,SI,2020-02,105.56
HICP2015,CP-HI00,SI,2020-03,104.91
HICP2015,CP-HI00,SI,2020-04,103.56
HICP2015,CP-HI00,SI,2020-05,104.3
HICP2015,CP-HI00,SI,2020-06,105.21
HICP2015,CP-HI00,SI,2020-07,105.05
HICP2015,CP-HI00,SI,2020-08,105.02
HICP2015,CP-HI00,SI,2020-09,104.85
HICP2015,CP-HI00,SI,2020-10,105.2
HICP2015,CP-HI00,SI,2020-11,104.56
HICP2015,CP-HI00,SI,2020-12,104.48
HICP2015,CP-HI00,SI,2021-01,104.2
HICP2015,CP-HI00,SI,2021-02,104.41
HICP2015,CP-HI00,SI,2021-03,105.04
HICP2015,CP-HI00,SI,2021-04,105.85
HICP2015,CP-HI00,SI,2021-05,106.62
HICP2015,CP-HI00,SI,2021-06,107.03
HICP2015,CP-HI00,SI,2021-07,107.1
HICP2015,CP-HI00,SI,2021-08,107.19
HICP2015,CP-HI00,SI,2021-09,107.72
HICP2015,CP-HI00,SI,2021-10,108.9
HICP2015,CP-HI00,SI,2021-11,109.71
HICP2015,CP-HI00,SI,2021-12,109.83
HICP2015,CP-HI00,SI,2022-01,110.48
HICP2015,CP-HI00,SI,2022-02,111.73
HICP2015,CP-HI00,SI,2022-03,111.3
HICP2015,CP-HI00,SI,2022-04,113.63
HICP2015,CP-HI00,SI,2022-05,115.91
HICP2015,CP-HI00,SI,2022-06,118.61
HICP2015,CP-HI00,SI,2022-07,119.63
HICP2015,CP-HI00,SI,2022-08,119.51
HICP2015,CP-HI00,SI,2022-09,119.17
HICP2015,CP-HI00,SI,2022-10,120.13
HICP2015,CP-HI00,SI,2022-11,121.51
HICP2015,CP-HI00,SI,2022-12,121.64
HICP2015,CP-HI00,SI,2023-01,121.47
HICP2015,CP-HI00,SI,2023-02,122.22
HICP2015,CP-HI00,SI,2023-03,122.87
HICP2015,CP-HI00,SI,2023-04,124.14
HICP2015,CP-HI00,SI,2023-05,125.25
HICP2015,CP-HI00,SI,2023-06,126.43
HICP2015,CP-HI00,SI,2023-07,126.48
HICP2015,CP-HI00,SI,2023-08,126.75
HICP2015,CP-HI00,SI,2023-09,127.6
HICP2015,CP-HI00,SI,2023-10,128.05
HICP2015,CP-HI00,SI,2023-11,126.99
HICP2015,CP-HI00,SI,2023-12,126.29
HICP2015,CP-HI00,SI,2024-01,125.57
HICP2015,CP-HI00,SI,2024-02,126.34
HICP2015,CP-HI00,SI,2024-03,127.04
HICP2015,CP-HI00,SI,2024-04,127.89
HICP2015,CP-HI00,SI,2024-05,128.4
HICP2015,CP-HI00,SI,2024-06,128.44
HICP2015,CP-HI00,SI,2024-07,128.22
HICP2015,CP-HI00,SK,1996-01,43.01
HICP2015,CP-HI00,SK,1996-02,43.12
HICP2015,CP-HI00,SK,1996-03,43.22
HICP2015,CP-HI00,SK,1996-04,43.35
HICP2015,CP-HI00,SK,1996-05,43.56
HICP2015,CP-HI00,SK,1996-06,43.63
HICP2015,CP-HI00,SK,1996-07,43.75
HICP2015,CP-HI00,SK,1996-08,43.99
HICP2015,CP-HI00,SK,1996-09,44.41
HICP2015,CP-HI00,SK,1996-10,44.7
HICP2015,CP-HI00,SK,1996-11,44.88
HICP2015,CP-HI00,SK,1996-12,45.01
HICP2015,CP-HI00,SK,1997-01,45.48
HICP2015,CP-HI00,SK,1997-02,45.7
HICP2015,CP-HI00,SK,1997-03,45.95
HICP2015,CP-HI00,SK,1997-04,46.12
HICP2015,CP-HI00,SK,1997-05,46.14
HICP2015,CP-HI00,SK,1997-06,46.29
HICP2015,CP-HI00,SK,1997-07,46.32
HICP2015,CP-HI00,SK,1997-08,46.8
HICP2015,CP-HI00,SK,1997-09,46.87
HICP2015,CP-HI00,SK,1997-10,47.26
HICP2015,CP-HI00,SK,1997-11,47.56
HICP2015,CP-HI00,SK,1997-12,47.81
HICP2015,CP-HI00,SK,1998-01,48.72
HICP2015,CP-HI00,SK,1998-02,49.07
HICP2015,CP-HI00,SK,1998-03,49.19
HICP2015,CP-HI00,SK,1998-04,49.38
HICP2015,CP-HI00,SK,1998-05,49.68
HICP2015,CP-HI00,SK,1998-06,49.74
HICP2015,CP-HI00,SK,1998-07,49.55
HICP2015,CP-HI00,SK,1998-08,49.43
HICP2015,CP-HI00,SK,1998-09,49.64
HICP2015,CP-HI00,SK,1998-10,50.23
HICP2015,CP-HI00,SK,1998-11,50.45
HICP2015,CP-HI00,SK,1998-12,50.55
HICP2015,CP-HI00,SK,1999-01,52.03
HICP2015,CP-HI00,SK,1999-02,52.43
HICP2015,CP-HI00,SK,1999-03,52.57
HICP2015,CP-HI00,SK,1999-04,52.82
HICP2015,CP-HI00,SK,1999-05,52.89
HICP2015,CP-HI00,SK,1999-06,53.16
HICP2015,CP-HI00,SK,1999-07,56.27
HICP2015,CP-HI00,SK,1999-08,56.53
HICP2015,CP-HI00,SK,1999-09,56.89
HICP2015,CP-HI00,SK,1999-10,57.19
HICP2015,CP-HI00,SK,1999-11,57.41
HICP2015,CP-HI00,SK,1999-12,57.66
HICP2015,CP-HI00,SK,2000-01,59.14
HICP2015,CP-HI00,SK,2000-02,61.17
HICP2015,CP-HI00,SK,2000-03,61.4
HICP2015,CP-HI00,SK,2000-04,61.36
HICP2015,CP-HI00,SK,2000-05,61.53
HICP2015,CP-HI00,SK,2000-06,61.49
HICP2015,CP-HI00,SK,2000-07,61.48
HICP2015,CP-HI00,SK,2000-08,61.53
HICP2015,CP-HI00,SK,2000-09,61.91
HICP2015,CP-HI00,SK,2000-10,62.15
HICP2015,CP-HI00,SK,2000-11,62.37
HICP2015,CP-HI00,SK,2000-12,62.51
HICP2015,CP-HI00,SK,2001-01,63.57
HICP2015,CP-HI00,SK,2001-02,65.05
HICP2015,CP-HI00,SK,2001-03,65.45
HICP2015,CP-HI00,SK,2001-04,65.73
HICP2015,CP-HI00,SK,2001-05,66.05
HICP2015,CP-HI00,SK,2001-06,66.13
HICP2015,CP-HI00,SK,2001-07,66.38
HICP2015,CP-HI00,SK,2001-08,66.26
HICP2015,CP-HI00,SK,2001-09,66.45
HICP2015,CP-HI00,SK,2001-10,66.45
HICP2015,CP-HI00,SK,2001-11,66.61
HICP2015,CP-HI00,SK,2001-12,66.7
HICP2015,CP-HI00,SK,2002-01,67.68
HICP2015,CP-HI00,SK,2002-02,67.89
HICP2015,CP-HI00,SK,2002-03,67.91
HICP2015,CP-HI00,SK,2002-04,68.16
HICP2015,CP-HI00,SK,2002-05,68.23
HICP2015,CP-HI00,SK,2002-06,67.97
HICP2015,CP-HI00,SK,2002-07,67.82
HICP2015,CP-HI00,SK,2002-08,68.25
HICP2015,CP-HI00,SK,2002-09,68.53
HICP2015,CP-HI00,SK,2002-10,68.62
HICP2015,CP-HI00,SK,2002-11,68.62
HICP2015,CP-HI00,SK,2002-12,68.85
HICP2015,CP-HI00,SK,2003-01,72.5
HICP2015,CP-HI00,SK,2003-02,72.91
HICP2015,CP-HI00,SK,2003-03,73.36
HICP2015,CP-HI00,SK,2003-04,73.4
HICP2015,CP-HI00,SK,2003-05,73.44
HICP2015,CP-HI00,SK,2003-06,73.62
HICP2015,CP-HI00,SK,2003-07,73.59
HICP2015,CP-HI00,SK,2003-08,74.4
HICP2015,CP-HI00,SK,2003-09,74.88
HICP2015,CP-HI00,SK,2003-10,75.02
HICP2015,CP-HI00,SK,2003-11,75.15
HICP2015,CP-HI00,SK,2003-12,75.29
HICP2015,CP-HI00,SK,2004-01,78.52
HICP2015,CP-HI00,SK,2004-02,79.04
HICP2015,CP-HI00,SK,2004-03,79.22
HICP2015,CP-HI00,SK,2004-04,79.22
HICP2015,CP-HI00,SK,2004-05,79.49
HICP2015,CP-HI00,SK,2004-06,79.64
HICP2015,CP-HI00,SK,2004-07,79.78
HICP2015,CP-HI00,SK,2004-08,79.69
HICP2015,CP-HI00,SK,2004-09,79.81
HICP2015,CP-HI00,SK,2004-10,79.94
HICP2015,CP-HI00,SK,2004-11,79.82
HICP2015,CP-HI00,SK,2004-12,79.72
HICP2015,CP-HI00,SK,2005-01,81.05
HICP2015,CP-HI00,SK,2005-02,81.16
HICP2015,CP-HI00,SK,2005-03,81.13
HICP2015,CP-HI00,SK,2005-04,81.31
HICP2015,CP-HI00,SK,2005-05,81.41
HICP2015,CP-HI00,SK,2005-06,81.73
HICP2015,CP-HI00,SK,2005-07,81.47
HICP2015,CP-HI00,SK,2005-08,81.39
HICP2015,CP-HI00,SK,2005-09,81.62
HICP2015,CP-HI00,SK,2005-10,82.72
HICP2015,CP-HI00,SK,2005-11,82.73
HICP2015,CP-HI00,SK,2005-12,82.77
HICP2015,CP-HI00,SK,2006-01,84.35
HICP2015,CP-HI00,SK,2006-02,84.62
HICP2015,CP-HI00,SK,2006-03,84.63
HICP2015,CP-HI00,SK,2006-04,84.89
HICP2015,CP-HI00,SK,2006-05,85.31
HICP2015,CP-HI00,SK,2006-06,85.43
HICP2015,CP-HI00,SK,2006-07,85.53
HICP2015,CP-HI00,SK,2006-08,85.44
HICP2015,CP-HI00,SK,2006-09,85.27
HICP2015,CP-HI00,SK,2006-10,85.29
HICP2015,CP-HI00,SK,2006-11,85.74
HICP2015,CP-HI00,SK,2006-12,85.8
HICP2015,CP-HI00,SK,2007-01,86.23
HICP2015,CP-HI00,SK,2007-02,86.31
HICP2015,CP-HI00,SK,2007-03,86.36
HICP2015,CP-HI00,SK,2007-04,86.6
HICP2015,CP-HI00,SK,2007-05,86.62
HICP2015,CP-HI00,SK,2007-06,86.68
HICP2015,CP-HI00,SK,2007-07,86.58
HICP2015,CP-HI00,SK,2007-08,86.5
HICP2015,CP-HI00,SK,2007-09,86.75
HICP2015,CP-HI00,SK,2007-10,87.35
HICP2015,CP-HI00,SK,2007-11,87.7
HICP2015,CP-HI00,SK,2007-12,87.94
HICP2015,CP-HI00,SK,2008-01,88.97
HICP2015,CP-HI00,SK,2008-02,89.23
HICP2015,CP-HI00,SK,2008-03,89.49
HICP2015,CP-HI00,SK,2008-04,89.76
HICP2015,CP-HI00,SK,2008-05,90.1
HICP2015,CP-HI00,SK,2008-06,90.42
HICP2015,CP-HI00,SK,2008-07,90.41
HICP2015,CP-HI00,SK,2008-08,90.35
HICP2015,CP-HI00,SK,2008-09,90.7
HICP2015,CP-HI00,SK,2008-10,91.01
HICP2015,CP-HI00,SK,2008-11,91.12
HICP2015,CP-HI00,SK,2008-12,91.06
HICP2015,CP-HI00,SK,2009-01,91.38
HICP2015,CP-HI00,SK,2009-02,91.36
HICP2015,CP-HI00,SK,2009-03,91.11
HICP2015,CP-HI00,SK,2009-04,91.01
HICP2015,CP-HI00,SK,2009-05,91.07
HICP2015,CP-HI00,SK,2009-06,91.08
HICP2015,CP-HI00,SK,2009-07,90.97
HICP2015,CP-HI00,SK,2009-08,90.78
HICP2015,CP-HI00,SK,2009-09,90.74
HICP2015,CP-HI00,SK,2009-10,90.89
HICP2015,CP-HI00,SK,2009-11,91.15
HICP2015,CP-HI00,SK,2009-12,91.1
HICP2015,CP-HI00,SK,2010-01,91.21
HICP2015,CP-HI00,SK,2010-02,91.22
HICP2015,CP-HI00,SK,2010-03,91.34
HICP2015,CP-HI00,SK,2010-04,91.67
HICP2015,CP-HI00,SK,2010-05,91.73
HICP2015,CP-HI00,SK,2010-06,91.72
HICP2015,CP-HI00,SK,2010-07,91.84
HICP2015,CP-HI00,SK,2010-08,91.74
HICP2015,CP-HI00,SK,2010-09,91.73
HICP2015,CP-HI00,SK,2010-10,91.76
HICP2015,CP-HI00,SK,2010-11,92.02
HICP2015,CP-HI00,SK,2010-12,92.25
HICP2015,CP-HI00,SK,2011-01,94.16
HICP2015,CP-HI00,SK,2011-02,94.42
HICP2015,CP-HI00,SK,2011-03,94.8
HICP2015,CP-HI00,SK,2011-04,95.25
HICP2015,CP-HI00,SK,2011-05,95.56
HICP2015,CP-HI00,SK,2011-06,95.51
HICP2015,CP-HI00,SK,2011-07,95.35
HICP2015,CP-HI00,SK,2011-08,95.47
HICP2015,CP-HI00,SK,2011-09,95.74
HICP2015,CP-HI00,SK,2011-10,95.95
HICP2015,CP-HI00,SK,2011-11,96.44
HICP2015,CP-HI00,SK,2011-12,96.48
HICP2015,CP-HI00,SK,2012-01,97.97
HICP2015,CP-HI00,SK,2012-02,98.19
HICP2015,CP-HI00,SK,2012-03,98.5
HICP2015,CP-HI00,SK,2012-04,98.74
HICP2015,CP-HI00,SK,2012-05,98.84
HICP2015,CP-HI00,SK,2012-06,99.07
HICP2015,CP-HI00,SK,2012-07,99.01
HICP2015,CP-HI00,SK,2012-08,99.06
HICP2015,CP-HI00,SK,2012-09,99.34
HICP2015,CP-HI00,SK,2012-10,99.73
HICP2015,CP-HI00,SK,2012-11,99.8
HICP2015,CP-HI00,SK,2012-12,99.73
HICP2015,CP-HI00,SK,2013-01,100.43
HICP2015,CP-HI00,SK,2013-02,100.4
HICP2015,CP-HI00,SK,2013-03,100.42
HICP2015,CP-HI00,SK,2013-04,100.46
HICP2015,CP-HI00,SK,2013-05,100.57
HICP2015,CP-HI00,SK,2013-06,100.72
HICP2015,CP-HI00,SK,2013-07,100.64
HICP2015,CP-HI00,SK,2013-08,100.46
HICP2015,CP-HI00,SK,2013-09,100.43
HICP2015,CP-HI00,SK,2013-10,100.44
HICP2015,CP-HI00,SK,2013-11,100.28
HICP2015,CP-HI00,SK,2013-12,100.12
HICP2015,CP-HI00,SK,2014-01,100.38
HICP2015,CP-HI00,SK,2014-02,100.28
HICP2015,CP-HI00,SK,2014-03,100.26
HICP2015,CP-HI00,SK,2014-04,100.26
HICP2015,CP-HI00,SK,2014-05,100.53
HICP2015,CP-HI00,SK,2014-06,100.64
HICP2015,CP-HI00,SK,2014-07,100.49
HICP2015,CP-HI00,SK,2014-08,100.28
HICP2015,CP-HI00,SK,2014-09,100.34
HICP2015,CP-HI00,SK,2014-10,100.43
HICP2015,CP-HI00,SK,2014-11,100.26
HICP2015,CP-HI00,SK,2014-12,99.99
HICP2015,CP-HI00,SK,2015-01,99.87
HICP2015,CP-HI00,SK,2015-02,99.68
HICP2015,CP-HI00,SK,2015-03,99.87
HICP2015,CP-HI00,SK,2015-04,100.13
HICP2015,CP-HI00,SK,2015-05,100.44
HICP2015,CP-HI00,SK,2015-06,100.55
HICP2015,CP-HI00,SK,2015-07,100.27
HICP2015,CP-HI00,SK,2015-08,100.06
HICP2015,CP-HI00,SK,2015-09,99.82
HICP2015,CP-HI00,SK,2015-10,99.9
HICP2015,CP-HI00,SK,2015-11,99.88
HICP2015,CP-HI00,SK,2015-12,99.53
HICP2015,CP-HI00,SK,2016-01,99.24
HICP2015,CP-HI00,SK,2016-02,99.37
HICP2015,CP-HI00,SK,2016-03,99.38
HICP2015,CP-HI00,SK,2016-04,99.74
HICP2015,CP-HI00,SK,2016-05,99.69
HICP2015,CP-HI00,SK,2016-06,99.82
HICP2015,CP-HI00,SK,2016-07,99.41
HICP2015,CP-HI00,SK,2016-08,99.27
HICP2015,CP-HI00,SK,2016-09,99.3
HICP2015,CP-HI00,SK,2016-10,99.58
HICP2015,CP-HI00,SK,2016-11,99.67
HICP2015,CP-HI00,SK,2016-12,99.75
HICP2015,CP-HI00,SK,2017-01,100.02
HICP2015,CP-HI00,SK,2017-02,100.55
HICP2015,CP-HI00,SK,2017-03,100.42
HICP2015,CP-HI00,SK,2017-04,100.56
HICP2015,CP-HI00,SK,2017-05,100.82
HICP2015,CP-HI00,SK,2017-06,100.82
HICP2015,CP-HI00,SK,2017-07,100.87
HICP2015,CP-HI00,SK,2017-08,100.88
HICP2015,CP-HI00,SK,2017-09,101.05
HICP2015,CP-HI00,SK,2017-10,101.4
HICP2015,CP-HI00,SK,2017-11,101.73
HICP2015,CP-HI00,SK,2017-12,101.71
HICP2015,CP-HI00,SK,2018-01,102.59
HICP2015,CP-HI00,SK,2018-02,102.75
HICP2015,CP-HI00,SK,2018-03,102.95
HICP2015,CP-HI00,SK,2018-04,103.56
