unit,s_adj,nace_r2,indic,geo,TIME_PERIOD,OBS_VALUE
I20,SCA,B-N,LM-LCI-TOT,PL,2023-Q4,140.9
I20,SCA,B-N,LM-LCI-TOT,PL,2024-Q1,146.0
I20,SCA,B-N,LM-LCI-TOT,PT,2021-Q1,102.9
I20,SCA,B-N,LM-LCI-TOT,PT,2021-Q2,102.3
I20,SCA,B-N,LM-LCI-TOT,PT,2021-Q3,102.9
I20,SCA,B-N,LM-LCI-TOT,PT,2021-Q4,103.2
I20,SCA,B-N,LM-LCI-TOT,PT,2022-Q1,104.6
I20,SCA,B-N,LM-LCI-TOT,PT,2022-Q2,107.3
I20,SCA,B-N,LM-LCI-TOT,PT,2022-Q3,107.5
I20,SCA,B-N,LM-LCI-TOT,PT,2022-Q4,107.9
I20,SCA,B-N,LM-LCI-TOT,PT,2023-Q1,110.2
I20,SCA,B-N,LM-LCI-TOT,PT,2023-Q2,111.1
I20,SCA,B-N,LM-LCI-TOT,PT,2023-Q3,112.7
I20,SCA,B-N,LM-LCI-TOT,PT,2023-Q4,113.9
I20,SCA,B-N,LM-LCI-TOT,PT,2024-Q1,114.8
I20,SCA,B-N,LM-LCI-TOT,RO,2021-Q1,103.2
I20,SCA,B-N,LM-LCI-TOT,RO,2021-Q2,105.8
I20,SCA,B-N,LM-LCI-TOT,RO,2021-Q3,108.7
I20,SCA,B-N,LM-LCI-TOT,RO,2021-Q4,111.2
I20,SCA,B-N,LM-LCI-TOT,RO,2022-Q1,115.0
I20,SCA,B-N,LM-LCI-TOT,RO,2022-Q2,119.5
I20,SCA,B-N,LM-LCI-TOT,RO,2022-Q3,123.2
I20,SCA,B-N,LM-LCI-TOT,RO,2022-Q4,127.6
I20,SCA,B-N,LM-LCI-TOT,RO,2023-Q1,133.8
I20,SCA,B-N,LM-LCI-TOT,RO,2023-Q2,138.8
I20,SCA,B-N,LM-LCI-TOT,RO,2023-Q3,141.4
I20,SCA,B-N,LM-LCI-TOT,RO,2023-Q4,149.5
I20,SCA,B-N,LM-LCI-TOT,RO,2024-Q1,154.7
I20,SCA,B-N,LM-LCI-TOT,RS,2021-Q1,109.1
I20,SCA,B-N,LM-LCI-TOT,RS,2021-Q2,101.5
I20,SCA,B-N,LM-LCI-TOT,RS,2021-Q3,114.7
I20,SCA,B-N,LM-LCI-TOT,RS,2021-Q4,121.1
I20,SCA,B-N,LM-LCI-TOT,RS,2022-Q1,125.2
I20,SCA,B-N,LM-LCI-TOT,RS,2022-Q2,129.5
I20,SCA,B-N,LM-LCI-TOT,RS,2022-Q3,133.7
I20,SCA,B-N,LM-LCI-TOT,RS,2022-Q4,139.7
I20,SCA,B-N,LM-LCI-TOT,RS,2023-Q1,143.8
I20,SCA,B-N,LM-LCI-TOT,RS,2023-Q2,148.2
I20,SCA,B-N,LM-LCI-TOT,RS,2023-Q3,152.4
I20,SCA,B-N,LM-LCI-TOT,RS,2023-Q4,156.5
I20,SCA,B-N,LM-LCI-TOT,RS,2024-Q1,162.7
I20,SCA,B-N,LM-LCI-TOT,SE,2021-Q1,104.0
I20,SCA,B-N,LM-LCI-TOT,SE,2021-Q2,103.9
I20,SCA,B-N,LM-LCI-TOT,SE,2021-Q3,104.0
I20,SCA,B-N,LM-LCI-TOT,SE,2021-Q4,105.3
I20,SCA,B-N,LM-LCI-TOT,SE,2022-Q1,106.9
I20,SCA,B-N,LM-LCI-TOT,SE,2022-Q2,107.4
I20,SCA,B-N,LM-LCI-TOT,SE,2022-Q3,108.2
I20,SCA,B-N,LM-LCI-TOT,SE,2022-Q4,109.2
I20,SCA,B-N,LM-LCI-TOT,SE,2023-Q1,109.2
I20,SCA,B-N,LM-LCI-TOT,SE,2023-Q2,112.1
I20,SCA,B-N,LM-LCI-TOT,SE,2023-Q3,112.5
I20,SCA,B-N,LM-LCI-TOT,SE,2023-Q4,113.5
I20,SCA,B-N,LM-LCI-TOT,SE,2024-Q1,114.7
I20,SCA,B-N,LM-LCI-TOT,SI,2021-Q1,104.8
I20,SCA,B-N,LM-LCI-TOT,SI,2021-Q2,103.9
I20,SCA,B-N,LM-LCI-TOT,SI,2021-Q3,108.2
I20,SCA,B-N,LM-LCI-TOT,SI,2021-Q4,107.6
I20,SCA,B-N,LM-LCI-TOT,SI,2022-Q1,110.6
I20,SCA,B-N,LM-LCI-TOT,SI,2022-Q2,111.7
I20,SCA,B-N,LM-LCI-TOT,SI,2022-Q3,114.4
I20,SCA,B-N,LM-LCI-TOT,SI,2022-Q4,119.1
I20,SCA,B-N,LM-LCI-TOT,SI,2023-Q1,120.4
I20,SCA,B-N,LM-LCI-TOT,SI,2023-Q2,125.1
I20,SCA,B-N,LM-LCI-TOT,SI,2023-Q3,123.7
I20,SCA,B-N,LM-LCI-TOT,SI,2023-Q4,132.0
I20,SCA,B-N,LM-LCI-TOT,SI,2024-Q1,132.4
I20,SCA,B-N,LM-LCI-TOT,SK,2021-Q1,101.3
I20,SCA,B-N,LM-LCI-TOT,SK,2021-Q2,101.1
I20,SCA,B-N,LM-LCI-TOT,SK,2021-Q3,106.6
I20,SCA,B-N,LM-LCI-TOT,SK,2021-Q4,111.6
I20,SCA,B-N,LM-LCI-TOT,SK,2022-Q1,112.5
I20,SCA,B-N,LM-LCI-TOT,SK,2022-Q2,115.3
I20,SCA,B-N,LM-LCI-TOT,SK,2022-Q3,117.7
I20,SCA,B-N,LM-LCI-TOT,SK,2022-Q4,120.9
I20,SCA,B-N,LM-LCI-TOT,SK,2023-Q1,120.6
I20,SCA,B-N,LM-LCI-TOT,SK,2023-Q2,124.7
I20,SCA,B-N,LM-LCI-TOT,SK,2023-Q3,127.3
I20,SCA,B-N,LM-LCI-TOT,SK,2023-Q4,129.8
I20,SCA,B-N,LM-LCI-TOT,SK,2024-Q1,133.5
I20,SCA,B-S,LM-LCI-TOT,AT,2021-Q1,97.8
I20,SCA,B-S,LM-LCI-TOT,AT,2021-Q2,98.5
I20,SCA,B-S,LM-LCI-TOT,AT,2021-Q3,101.0
I20,SCA,B-S,LM-LCI-TOT,AT,2021-Q4,104.7
I20,SCA,B-S,LM-LCI-TOT,AT,2022-Q1,104.0
I20,SCA,B-S,LM-LCI-TOT,AT,2022-Q2,105.8
I20,SCA,B-S,LM-LCI-TOT,AT,2022-Q3,107.7
I20,SCA,B-S,LM-LCI-TOT,AT,2022-Q4,108.5
I20,SCA,B-S,LM-LCI-TOT,AT,2023-Q1,109.4
I20,SCA,B-S,LM-LCI-TOT,AT,2023-Q2,113.0
I20,SCA,B-S,LM-LCI-TOT,AT,2023-Q3,113.8
I20,SCA,B-S,LM-LCI-TOT,AT,2023-Q4,117.0
I20,SCA,B-S,LM-LCI-TOT,AT,2024-Q1,120.2
I20,SCA,B-S,LM-LCI-TOT,BE,2021-Q1,100.4
I20,SCA,B-S,LM-LCI-TOT,BE,2021-Q2,100.8
I20,SCA,B-S,LM-LCI-TOT,BE,2021-Q3,101.2
I20,SCA,B-S,LM-LCI-TOT,BE,2021-Q4,102.2
I20,SCA,B-S,LM-LCI-TOT,BE,2022-Q1,104.6
I20,SCA,B-S,LM-LCI-TOT,BE,2022-Q2,106.3
I20,SCA,B-S,LM-LCI-TOT,BE,2022-Q3,108.1
I20,SCA,B-S,LM-LCI-TOT,BE,2022-Q4,109.5
I20,SCA,B-S,LM-LCI-TOT,BE,2023-Q1,114.7
I20,SCA,B-S,LM-LCI-TOT,BE,2023-Q2,115.4
I20,SCA,B-S,LM-LCI-TOT,BE,2023-Q3,116.4
I20,SCA,B-S,LM-LCI-TOT,BE,2023-Q4,117.3
I20,SCA,B-S,LM-LCI-TOT,BE,2024-Q1,117.4
I20,SCA,B-S,LM-LCI-TOT,BG,2021-Q1,103.7
I20,SCA,B-S,LM-LCI-TOT,BG,2021-Q2,107.2
I20,SCA,B-S,LM-LCI-TOT,BG,2021-Q3,109.6
I20,SCA,B-S,LM-LCI-TOT,BG,2021-Q4,114.4
I20,SCA,B-S,LM-LCI-TOT,BG,2022-Q1,116.3
I20,SCA,B-S,LM-LCI-TOT,BG,2022-Q2,122.3
I20,SCA,B-S,LM-LCI-TOT,BG,2022-Q3,126.2
I20,SCA,B-S,LM-LCI-TOT,BG,2022-Q4,131.9
I20,SCA,B-S,LM-LCI-TOT,BG,2023-Q1,134.6
I20,SCA,B-S,LM-LCI-TOT,BG,2023-Q2,139.3
I20,SCA,B-S,LM-LCI-TOT,BG,2023-Q3,144.3
I20,SCA,B-S,LM-LCI-TOT,BG,2023-Q4,147.6
I20,SCA,B-S,LM-LCI-TOT,BG,2024-Q1,156.2
I20,SCA,B-S,LM-LCI-TOT,CY,2021-Q1,98.4
I20,SCA,B-S,LM-LCI-TOT,CY,2021-Q2,99.8
I20,SCA,B-S,LM-LCI-TOT,CY,2021-Q3,103.9
I20,SCA,B-S,LM-LCI-TOT,CY,2021-Q4,106.8
I20,SCA,B-S,LM-LCI-TOT,CY,2022-Q1,108.2
I20,SCA,B-S,LM-LCI-TOT,CY,2022-Q2,108.9
I20,SCA,B-S,LM-LCI-TOT,CY,2022-Q3,109.9
I20,SCA,B-S,LM-LCI-TOT,CY,2022-Q4,111.5
I20,SCA,B-S,LM-LCI-TOT,CY,2023-Q1,113.6
I20,SCA,B-S,LM-LCI-TOT,CY,2023-Q2,115.5
I20,SCA,B-S,LM-LCI-TOT,CY,2023-Q3,116.1
I20,SCA,B-S,LM-LCI-TOT,CY,2023-Q4,117.3
I20,SCA,B-S,LM-LCI-TOT,CY,2024-Q1,119.0
I20,SCA,B-S,LM-LCI-TOT,CZ,2021-Q1,96.4
I20,SCA,B-S,LM-LCI-TOT,CZ,2021-Q2,99.9
I20,SCA,B-S,LM-LCI-TOT,CZ,2021-Q3,103.9
I20,SCA,B-S,LM-LCI-TOT,CZ,2021-Q4,105.1
I20,SCA,B-S,LM-LCI-TOT,CZ,2022-Q1,102.3
I20,SCA,B-S,LM-LCI-TOT,CZ,2022-Q2,103.4
I20,SCA,B-S,LM-LCI-TOT,CZ,2022-Q3,104.6
I20,SCA,B-S,LM-LCI-TOT,CZ,2022-Q4,107.1
I20,SCA,B-S,LM-LCI-TOT,CZ,2023-Q1,109.2
I20,SCA,B-S,LM-LCI-TOT,CZ,2023-Q2,111.2
I20,SCA,B-S,LM-LCI-TOT,CZ,2023-Q3,112.8
I20,SCA,B-S,LM-LCI-TOT,CZ,2023-Q4,114.1
I20,SCA,B-S,LM-LCI-TOT,CZ,2024-Q1,115.7
I20,SCA,B-S,LM-LCI-TOT,DE,2021-Q1,98.1
I20,SCA,B-S,LM-LCI-TOT,DE,2021-Q2,99.2
I20,SCA,B-S,LM-LCI-TOT,DE,2021-Q3,103.6
I20,SCA,B-S,LM-LCI-TOT,DE,2021-Q4,103.2
I20,SCA,B-S,LM-LCI-TOT,DE,2022-Q1,102.6
I20,SCA,B-S,LM-LCI-TOT,DE,2022-Q2,106.4
I20,SCA,B-S,LM-LCI-TOT,DE,2022-Q3,105.6
I20,SCA,B-S,LM-LCI-TOT,DE,2022-Q4,110.3
I20,SCA,B-S,LM-LCI-TOT,DE,2023-Q1,108.7
I20,SCA,B-S,LM-LCI-TOT,DE,2023-Q2,110.4
I20,SCA,B-S,LM-LCI-TOT,DE,2023-Q3,111.5
I20,SCA,B-S,LM-LCI-TOT,DE,2023-Q4,112.8
I20,SCA,B-S,LM-LCI-TOT,DE,2024-Q1,115.0
I20,SCA,B-S,LM-LCI-TOT,DK,2021-Q1,103.6
I20,SCA,B-S,LM-LCI-TOT,DK,2021-Q2,101.2
I20,SCA,B-S,LM-LCI-TOT,DK,2021-Q3,101.6
I20,SCA,B-S,LM-LCI-TOT,DK,2021-Q4,101.9
I20,SCA,B-S,LM-LCI-TOT,DK,2022-Q1,103.3
I20,SCA,B-S,LM-LCI-TOT,DK,2022-Q2,104.4
I20,SCA,B-S,LM-LCI-TOT,DK,2022-Q3,105.2
I20,SCA,B-S,LM-LCI-TOT,DK,2022-Q4,106.2
I20,SCA,B-S,LM-LCI-TOT,DK,2023-Q1,106.4
I20,SCA,B-S,LM-LCI-TOT,DK,2023-Q2,107.2
I20,SCA,B-S,LM-LCI-TOT,DK,2023-Q3,108.1
I20,SCA,B-S,LM-LCI-TOT,DK,2023-Q4,108.4
I20,SCA,B-S,LM-LCI-TOT,DK,2024-Q1,109.1
I20,SCA,B-S,LM-LCI-TOT,EA,2021-Q1,99.9
I20,SCA,B-S,LM-LCI-TOT,EA,2021-Q2,99.4
I20,SCA,B-S,LM-LCI-TOT,EA,2021-Q3,101.9
I20,SCA,B-S,LM-LCI-TOT,EA,2021-Q4,102.6
I20,SCA,B-S,LM-LCI-TOT,EA,2022-Q1,103.7
I20,SCA,B-S,LM-LCI-TOT,EA,2022-Q2,104.9
I20,SCA,B-S,LM-LCI-TOT,EA,2022-Q3,105.6
I20,SCA,B-S,LM-LCI-TOT,EA,2022-Q4,108.3
I20,SCA,B-S,LM-LCI-TOT,EA,2023-Q1,108.9
I20,SCA,B-S,LM-LCI-TOT,EA,2023-Q2,109.8
I20,SCA,B-S,LM-LCI-TOT,EA,2023-Q3,111.1
I20,SCA,B-S,LM-LCI-TOT,EA,2023-Q4,112.4
I20,SCA,B-S,LM-LCI-TOT,EA,2024-Q1,113.8
I20,SCA,B-S,LM-LCI-TOT,EA19,2021-Q1,99.9
I20,SCA,B-S,LM-LCI-TOT,EA19,2021-Q2,99.4
I20,SCA,B-S,LM-LCI-TOT,EA19,2021-Q3,101.9
I20,SCA,B-S,LM-LCI-TOT,EA19,2021-Q4,102.6
I20,SCA,B-S,LM-LCI-TOT,EA19,2022-Q1,103.7
I20,SCA,B-S,LM-LCI-TOT,EA19,2022-Q2,104.9
I20,SCA,B-S,LM-LCI-TOT,EA19,2022-Q3,105.6
I20,SCA,B-S,LM-LCI-TOT,EA19,2022-Q4,108.3
I20,SCA,B-S,LM-LCI-TOT,EA19,2023-Q1,108.9
I20,SCA,B-S,LM-LCI-TOT,EA19,2023-Q2,109.8
I20,SCA,B-S,LM-LCI-TOT,EA19,2023-Q3,111.1
I20,SCA,B-S,LM-LCI-TOT,EA19,2023-Q4,112.3
I20,SCA,B-S,LM-LCI-TOT,EA19,2024-Q1,113.7
I20,SCA,B-S,LM-LCI-TOT,EA20,2021-Q1,99.9
I20,SCA,B-S,LM-LCI-TOT,EA20,2021-Q2,99.4
I20,SCA,B-S,LM-LCI-TOT,EA20,2021-Q3,101.9
I20,SCA,B-S,LM-LCI-TOT,EA20,2021-Q4,102.6
I20,SCA,B-S,LM-LCI-TOT,EA20,2022-Q1,103.7
I20,SCA,B-S,LM-LCI-TOT,EA20,2022-Q2,104.9
I20,SCA,B-S,LM-LCI-TOT,EA20,2022-Q3,105.6
I20,SCA,B-S,LM-LCI-TOT,EA20,2022-Q4,108.3
I20,SCA,B-S,LM-LCI-TOT,EA20,2023-Q1,108.9
I20,SCA,B-S,LM-LCI-TOT,EA20,2023-Q2,109.8
I20,SCA,B-S,LM-LCI-TOT,EA20,2023-Q3,111.1
I20,SCA,B-S,LM-LCI-TOT,EA20,2023-Q4,112.4
I20,SCA,B-S,LM-LCI-TOT,EA20,2024-Q1,113.8
I20,SCA,B-S,LM-LCI-TOT,EE,2021-Q1,103.8
I20,SCA,B-S,LM-LCI-TOT,EE,2021-Q2,104.7
I20,SCA,B-S,LM-LCI-TOT,EE,2021-Q3,107.9
I20,SCA,B-S,LM-LCI-TOT,EE,2021-Q4,109.8
I20,SCA,B-S,LM-LCI-TOT,EE,2022-Q1,112.9
I20,SCA,B-S,LM-LCI-TOT,EE,2022-Q2,115.3
I20,SCA,B-S,LM-LCI-TOT,EE,2022-Q3,117.3
I20,SCA,B-S,LM-LCI-TOT,EE,2022-Q4,121.1
I20,SCA,B-S,LM-LCI-TOT,EE,2023-Q1,125.4
I20,SCA,B-S,LM-LCI-TOT,EE,2023-Q2,129.7
I20,SCA,B-S,LM-LCI-TOT,EE,2023-Q3,130.7
I20,SCA,B-S,LM-LCI-TOT,EE,2023-Q4,134.5
I20,SCA,B-S,LM-LCI-TOT,EE,2024-Q1,135.7
I20,SCA,B-S,LM-LCI-TOT,EL,2021-Q1,101.5
I20,SCA,B-S,LM-LCI-TOT,EL,2021-Q2,100.4
I20,SCA,B-S,LM-LCI-TOT,EL,2021-Q3,96.9
I20,SCA,B-S,LM-LCI-TOT,EL,2021-Q4,98.7
I20,SCA,B-S,LM-LCI-TOT,EL,2022-Q1,98.7
I20,SCA,B-S,LM-LCI-TOT,EL,2022-Q2,101.9
I20,SCA,B-S,LM-LCI-TOT,EL,2022-Q3,105.3
I20,SCA,B-S,LM-LCI-TOT,EL,2022-Q4,104.9
I20,SCA,B-S,LM-LCI-TOT,EL,2023-Q1,105.6
I20,SCA,B-S,LM-LCI-TOT,EL,2023-Q2,107.5
I20,SCA,B-S,LM-LCI-TOT,EL,2023-Q3,112.2
I20,SCA,B-S,LM-LCI-TOT,EL,2023-Q4,111.5
I20,SCA,B-S,LM-LCI-TOT,EL,2024-Q1,113.8
I20,SCA,B-S,LM-LCI-TOT,ES,2021-Q1,99.7
I20,SCA,B-S,LM-LCI-TOT,ES,2021-Q2,99.6
I20,SCA,B-S,LM-LCI-TOT,ES,2021-Q3,100.0
I20,SCA,B-S,LM-LCI-TOT,ES,2021-Q4,100.6
I20,SCA,B-S,LM-LCI-TOT,ES,2022-Q1,101.8
I20,SCA,B-S,LM-LCI-TOT,ES,2022-Q2,102.0
I20,SCA,B-S,LM-LCI-TOT,ES,2022-Q3,102.8
I20,SCA,B-S,LM-LCI-TOT,ES,2022-Q4,104.4
I20,SCA,B-S,LM-LCI-TOT,ES,2023-Q1,106.1
I20,SCA,B-S,LM-LCI-TOT,ES,2023-Q2,107.6
I20,SCA,B-S,LM-LCI-TOT,ES,2023-Q3,108.8
I20,SCA,B-S,LM-LCI-TOT,ES,2023-Q4,110.1
I20,SCA,B-S,LM-LCI-TOT,ES,2024-Q1,111.0
I20,SCA,B-S,LM-LCI-TOT,EU,2021-Q1,100.3
I20,SCA,B-S,LM-LCI-TOT,EU,2021-Q2,99.9
I20,SCA,B-S,LM-LCI-TOT,EU,2021-Q3,102.3
I20,SCA,B-S,LM-LCI-TOT,EU,2021-Q4,103.2
I20,SCA,B-S,LM-LCI-TOT,EU,2022-Q1,104.4
I20,SCA,B-S,LM-LCI-TOT,EU,2022-Q2,105.5
I20,SCA,B-S,LM-LCI-TOT,EU,2022-Q3,106.5
I20,SCA,B-S,LM-LCI-TOT,EU,2022-Q4,109.1
I20,SCA,B-S,LM-LCI-TOT,EU,2023-Q1,109.9
I20,SCA,B-S,LM-LCI-TOT,EU,2023-Q2,111.0
I20,SCA,B-S,LM-LCI-TOT,EU,2023-Q3,112.5
I20,SCA,B-S,LM-LCI-TOT,EU,2023-Q4,113.8
I20,SCA,B-S,LM-LCI-TOT,EU,2024-Q1,115.5
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2021-Q1,100.3
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2021-Q2,99.9
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2021-Q3,102.3
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2021-Q4,103.2
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2022-Q1,104.4
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2022-Q2,105.6
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2022-Q3,106.5
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2022-Q4,109.1
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2023-Q1,109.9
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2023-Q2,111.0
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2023-Q3,112.5
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2023-Q4,113.8
I20,SCA,B-S,LM-LCI-TOT,EU27_2020,2024-Q1,115.5
I20,SCA,B-S,LM-LCI-TOT,FI,2021-Q1,102.6
I20,SCA,B-S,LM-LCI-TOT,FI,2021-Q2,103.0
I20,SCA,B-S,LM-LCI-TOT,FI,2021-Q3,104.0
I20,SCA,B-S,LM-LCI-TOT,FI,2021-Q4,103.8
I20,SCA,B-S,LM-LCI-TOT,FI,2022-Q1,106.4
I20,SCA,B-S,LM-LCI-TOT,FI,2022-Q2,105.2
I20,SCA,B-S,LM-LCI-TOT,FI,2022-Q3,105.8
I20,SCA,B-S,LM-LCI-TOT,FI,2022-Q4,107.6
I20,SCA,B-S,LM-LCI-TOT,FI,2023-Q1,106.9
I20,SCA,B-S,LM-LCI-TOT,FI,2023-Q2,110.6
I20,SCA,B-S,LM-LCI-TOT,FI,2023-Q3,110.5
I20,SCA,B-S,LM-LCI-TOT,FI,2023-Q4,112.0
I20,SCA,B-S,LM-LCI-TOT,FI,2024-Q1,110.6
I20,SCA,B-S,LM-LCI-TOT,FR,2021-Q1,100.3
I20,SCA,B-S,LM-LCI-TOT,FR,2021-Q2,101.1
I20,SCA,B-S,LM-LCI-TOT,FR,2021-Q3,101.6
I20,SCA,B-S,LM-LCI-TOT,FR,2021-Q4,102.3
I20,SCA,B-S,LM-LCI-TOT,FR,2022-Q1,103.6
I20,SCA,B-S,LM-LCI-TOT,FR,2022-Q2,104.1
I20,SCA,B-S,LM-LCI-TOT,FR,2022-Q3,105.9
I20,SCA,B-S,LM-LCI-TOT,FR,2022-Q4,107.4
I20,SCA,B-S,LM-LCI-TOT,FR,2023-Q1,108.0
I20,SCA,B-S,LM-LCI-TOT,FR,2023-Q2,108.6
I20,SCA,B-S,LM-LCI-TOT,FR,2023-Q3,109.4
I20,SCA,B-S,LM-LCI-TOT,FR,2023-Q4,110.6
I20,SCA,B-S,LM-LCI-TOT,FR,2024-Q1,110.8
I20,SCA,B-S,LM-LCI-TOT,HR,2021-Q1,100.9
I20,SCA,B-S,LM-LCI-TOT,HR,2021-Q2,102.2
I20,SCA,B-S,LM-LCI-TOT,HR,2021-Q3,103.5
I20,SCA,B-S,LM-LCI-TOT,HR,2021-Q4,105.6
I20,SCA,B-S,LM-LCI-TOT,HR,2022-Q1,107.8
I20,SCA,B-S,LM-LCI-TOT,HR,2022-Q2,109.6
I20,SCA,B-S,LM-LCI-TOT,HR,2022-Q3,112.1
I20,SCA,B-S,LM-LCI-TOT,HR,2022-Q4,115.4
I20,SCA,B-S,LM-LCI-TOT,HR,2023-Q1,120.0
I20,SCA,B-S,LM-LCI-TOT,HR,2023-Q2,125.5
I20,SCA,B-S,LM-LCI-TOT,HR,2023-Q3,130.5
I20,SCA,B-S,LM-LCI-TOT,HR,2023-Q4,133.4
I20,SCA,B-S,LM-LCI-TOT,HR,2024-Q1,138.2
I20,SCA,B-S,LM-LCI-TOT,HU,2021-Q1,102.9
I20,SCA,B-S,LM-LCI-TOT,HU,2021-Q2,104.9
I20,SCA,B-S,LM-LCI-TOT,HU,2021-Q3,108.7
I20,SCA,B-S,LM-LCI-TOT,HU,2021-Q4,112.1
I20,SCA,B-S,LM-LCI-TOT,HU,2022-Q1,122.0
I20,SCA,B-S,LM-LCI-TOT,HU,2022-Q2,118.5
I20,SCA,B-S,LM-LCI-TOT,HU,2022-Q3,123.5
I20,SCA,B-S,LM-LCI-TOT,HU,2022-Q4,127.6
I20,SCA,B-S,LM-LCI-TOT,HU,2023-Q1,133.5
I20,SCA,B-S,LM-LCI-TOT,HU,2023-Q2,138.5
I20,SCA,B-S,LM-LCI-TOT,HU,2023-Q3,142.4
I20,SCA,B-S,LM-LCI-TOT,HU,2023-Q4,148.3
I20,SCA,B-S,LM-LCI-TOT,HU,2024-Q1,152.3
I20,SCA,B-S,LM-LCI-TOT,IE,2021-Q1,101.9
I20,SCA,B-S,LM-LCI-TOT,IE,2021-Q2,101.9
I20,SCA,B-S,LM-LCI-TOT,IE,2021-Q3,104.1
I20,SCA,B-S,LM-LCI-TOT,IE,2021-Q4,106.5
I20,SCA,B-S,LM-LCI-TOT,IE,2022-Q1,109.5
I20,SCA,B-S,LM-LCI-TOT,IE,2022-Q2,112.0
I20,SCA,B-S,LM-LCI-TOT,IE,2022-Q3,112.9
I20,SCA,B-S,LM-LCI-TOT,IE,2022-Q4,117.8
I20,SCA,B-S,LM-LCI-TOT,IE,2023-Q1,121.2
I20,SCA,B-S,LM-LCI-TOT,IE,2023-Q2,123.7
I20,SCA,B-S,LM-LCI-TOT,IE,2023-Q3,125.0
I20,SCA,B-S,LM-LCI-TOT,IE,2023-Q4,127.4
I20,SCA,B-S,LM-LCI-TOT,IE,2024-Q1,128.0
I20,SCA,B-S,LM-LCI-TOT,IS,2021-Q1,106.5
I20,SCA,B-S,LM-LCI-TOT,IS,2021-Q2,107.9
I20,SCA,B-S,LM-LCI-TOT,IS,2021-Q3,107.6
I20,SCA,B-S,LM-LCI-TOT,IS,2021-Q4,110.6
I20,SCA,B-S,LM-LCI-TOT,IS,2022-Q1,113.4
I20,SCA,B-S,LM-LCI-TOT,IS,2022-Q2,116.0
I20,SCA,B-S,LM-LCI-TOT,IS,2022-Q3,117.0
I20,SCA,B-S,LM-LCI-TOT,IS,2022-Q4,119.8
I20,SCA,B-S,LM-LCI-TOT,IS,2023-Q1,122.4
I20,SCA,B-S,LM-LCI-TOT,IS,2023-Q2,125.8
I20,SCA,B-S,LM-LCI-TOT,IS,2023-Q3,127.5
I20,SCA,B-S,LM-LCI-TOT,IS,2023-Q4,130.2
I20,SCA,B-S,LM-LCI-TOT,IS,2024-Q1,134.7
I20,SCA,B-S,LM-LCI-TOT,IT,2021-Q1,98.3
I20,SCA,B-S,LM-LCI-TOT,IT,2021-Q2,98.5
I20,SCA,B-S,LM-LCI-TOT,IT,2021-Q3,99.2
I20,SCA,B-S,LM-LCI-TOT,IT,2021-Q4,98.7
I20,SCA,B-S,LM-LCI-TOT,IT,2022-Q1,100.0
I20,SCA,B-S,LM-LCI-TOT,IT,2022-Q2,101.3
I20,SCA,B-S,LM-LCI-TOT,IT,2022-Q3,100.8
I20,SCA,B-S,LM-LCI-TOT,IT,2022-Q4,103.3
I20,SCA,B-S,LM-LCI-TOT,IT,2023-Q1,101.9
I20,SCA,B-S,LM-LCI-TOT,IT,2023-Q2,102.7
I20,SCA,B-S,LM-LCI-TOT,IT,2023-Q3,102.8
I20,SCA,B-S,LM-LCI-TOT,IT,2023-Q4,103.3
I20,SCA,B-S,LM-LCI-TOT,IT,2024-Q1,105.0
I20,SCA,B-S,LM-LCI-TOT,LT,2021-Q1,107.1
I20,SCA,B-S,LM-LCI-TOT,LT,2021-Q2,109.2
I20,SCA,B-S,LM-LCI-TOT,LT,2021-Q3,112.4
I20,SCA,B-S,LM-LCI-TOT,LT,2021-Q4,115.2
I20,SCA,B-S,LM-LCI-TOT,LT,2022-Q1,119.7
I20,SCA,B-S,LM-LCI-TOT,LT,2022-Q2,123.4
I20,SCA,B-S,LM-LCI-TOT,LT,2022-Q3,127.7
I20,SCA,B-S,LM-LCI-TOT,LT,2022-Q4,132.7
I20,SCA,B-S,LM-LCI-TOT,LT,2023-Q1,135.6
I20,SCA,B-S,LM-LCI-TOT,LT,2023-Q2,138.8
I20,SCA,B-S,LM-LCI-TOT,LT,2023-Q3,142.5
I20,SCA,B-S,LM-LCI-TOT,LT,2023-Q4,147.3
I20,SCA,B-S,LM-LCI-TOT,LT,2024-Q1,150.6
I20,SCA,B-S,LM-LCI-TOT,LU,2021-Q1,101.3
I20,SCA,B-S,LM-LCI-TOT,LU,2021-Q2,100.5
I20,SCA,B-S,LM-LCI-TOT,LU,2021-Q3,102.9
I20,SCA,B-S,LM-LCI-TOT,LU,2021-Q4,104.4
I20,SCA,B-S,LM-LCI-TOT,LU,2022-Q1,106.5
I20,SCA,B-S,LM-LCI-TOT,LU,2022-Q2,106.8
